id,created_at,_keywords,platform,geo_lat,geo_lon,place,country,tweet_in_reply_to_id,retweet_count,favourite_count,user_id,user_screen_name,user_name,user_location,user_geoenabled,user_followers_count,user_friends_count,text
6.06E+17,Thu Jun 04 16:14:50 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",42.27927095,-83.74432447,"Ann Arbor, MI",United States,,0,1,15540773,carter84262,Carter Sherline,"ÜT: 42.280217,-83.755033",TRUE,416,1175,"Shooting stills of Martha &amp; the Vandellas. (at @SonicLunch in Ann Arbor, MI) http://t.co/8nSymuSIhj"
6.06E+17,Thu Jun 04 16:04:38 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.03290472,-75.08392533,"Philadelphia, PA",United States,,0,0,50648892,BigKat15,Bill Kernan ,"ÜT: 40.071969,-75.056235",TRUE,417,1437,Got all my morning stuff completed and sneaking out for some practice while waiting see some quotes. Life is good. http://t.co/pQunnlys2w
6.06E+17,Thu Jun 04 16:02:24 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",27.964445,-82.520561,"Tampa, FL",United States,,0,0,15818129,GaytorKen1,Ken Key,"ÜT: 27.993974,-82.453021",TRUE,476,884,"I'm at Life Time Athletic and Life Spa - @lifetimefitness in Tampa, FL http://t.co/jg9Yw7eSAE"
6.06E+17,Thu Jun 04 16:01:07 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",34.39319372,-92.82844,"Malvern, AR",United States,,0,0,55935992,rbrowntx,robert brown,"30.196775,-97.794135",TRUE,43,201,"I'm at @WaffleHouse in Malvern, AR http://t.co/gtv5Jvb34Y"
6.06E+17,Thu Jun 04 16:00:03 +0000 2015,4sq,"<a href=""http://twitter.com/takenji_ebooks"" rel=""nofollow"">Takenji Ebooks</a>",47.68689304,-122.3873574,Larsen's Bakery,United States,,0,0,916596266,takenji_ebooks,竹下E本,The Past,TRUE,102,1,Why haven't I been here before? (@ Larsen's Bakery) http://t.co/CBdDnbpcTs
6.06E+17,Thu Jun 04 15:54:04 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.70357834,-74.01618004,"Manhattan, NY",United States,,0,0,263636041,jokerfah,fah,"BKK , USA",TRUE,450,197,"I'm at Battery Park - @nycparks in New York, NY http://t.co/2J4oAcKZtz"
6.06E+17,Thu Jun 04 15:50:58 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",32.78119511,-96.80678129,"Dallas, TX",United States,,0,0,756344,cks,Christopher St. John,Alifbay,TRUE,480,538,"suggested pitch themes: ""why i deserve the money more than you do you rich s.o.b."" (at @Panamplify in Dallas, TX) http://t.co/L4rOboCkpe"
6.06E+17,Thu Jun 04 15:50:44 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",39.47988112,-104.90216,"Castle Pines, CO",United States,,0,0,9718422,coreybryant,Corey Bryant,"Castle Rock, CO",TRUE,757,1908,"I'm at Monarch Blvd in Castle Pines, CO http://t.co/ntlrfhK294"
6.06E+17,Thu Jun 04 15:50:42 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",29.93969315,-90.06140649,"New Orleans, LA",United States,,0,0,197430532,gusde_arjagir,Gusde in ratna,"Denpasar,bali,Indonesia",TRUE,71,109,"I'm at Port Of New Orleans Cruise Terminal in New Orleans, LA http://t.co/UKHC9MINil"
6.06E+17,Thu Jun 04 15:49:42 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.72611767,-73.95212848,"Brooklyn, NY",United States,,0,0,10149,lolololori,Lori White,Brooklyn - St. Louis,TRUE,3590,3277,"Operation Bialy (@ Peter Pan Donut &amp; Pastry Shop in Brooklyn, NY) http://t.co/DHY441By0J http://t.co/jmcHbQqlL4"
6.06E+17,Thu Jun 04 15:45:02 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",39.0434584,-94.61251286,"Kansas City, MO",United States,,0,0,23347539,sportogirl,Stacy Porto,Kansas City,TRUE,595,1039,"Speeding ticket lawyer. #kansas #missouri #attorney #trafficviolations (@ Westwood Municipal Court in Westwood, KS) http://t.co/rcpekiYtcP"
6.06E+17,Thu Jun 04 15:40:48 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",41.939823,-87.650782,"Chicago, IL",United States,,0,0,74209863,AgustiGutierrez,Agustin,Chicago ,TRUE,431,283,"Morning essentials (@ Starbucks in Chicago, IL) http://t.co/zGWrMozcwz"
6.06E+17,Thu Jun 04 15:38:00 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",39.04414726,-108.5554563,"Grand Junction, CO",United States,,0,0,715614739,Boss_Cellular, Boss Cellular ,"Hotchkiss, Co.",TRUE,2407,2566,"#follow #BossCellular on http://t.co/MfGSGwShHP (@ Boss Cellular - Grand Junction, Inc. in Grand Junction, CO) http://t.co/dFTzPu1P2L"
6.06E+17,Thu Jun 04 15:30:39 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",35.18390705,-101.8778193,"Amarillo, TX",United States,,0,0,1220449998,jakeworks2much,Jake Mitchell,"Amarillo,  TX",TRUE,61,196,I'm at KGNC FM http://t.co/2bZIQZbgSN
6.06E+17,Thu Jun 04 15:27:40 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",33.51127043,-86.81531899,"Birmingham, AL",United States,,0,0,3588011,davebarnhart,Dave Barnhart,"Birmingham, AL",TRUE,889,776,I'm at Church Of The Reconciler http://t.co/pCFYwwLfSZ
6.06E+17,Thu Jun 04 15:23:24 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.707499,-74.011153,"Manhattan, NY",United States,,0,0,263636041,jokerfah,fah,"BKK , USA",TRUE,450,197,"I'm at Financial District in New York, NY http://t.co/BYesHXLJMm"
6.06E+17,Thu Jun 04 15:20:52 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",28.00430463,-82.4481944,"Tampa, FL",United States,,0,0,15818129,GaytorKen1,Ken Key,"ÜT: 27.993974,-82.453021",TRUE,476,884,"I'm at Ken &amp; Dave's Bucs Oasis in Tampa, FL http://t.co/N8HmJCjdg9"
6.06E+17,Thu Jun 04 15:15:03 +0000 2015,4sq,"<a href=""http://twitter.com/takenji_ebooks"" rel=""nofollow"">Takenji Ebooks</a>",47.47979723,-122.2057453,"Renton, WA",United States,,0,0,916596266,takenji_ebooks,竹下E本,The Past,TRUE,102,1,Woosh! (@ Downtown Renton) http://t.co/y8Z8ROkZLY
6.06E+17,Thu Jun 04 15:00:24 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",33.81708912,-117.9181409,"Anaheim, CA",United States,,0,0,13608552,K6FIN,⚡Bryan H.⚡,,TRUE,266,690,"🐬QRT🐬 (@ Team Disney Anaheim (TDA) - @disneyland in Anaheim, CA) http://t.co/igJ3cKE6Nk"
6.06E+17,Thu Jun 04 14:59:26 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",28.419352,-81.58005673,"Florida, USA",United States,,0,0,19790531,bmelzard,Bryan Melzard,,TRUE,122,211,"Solid idea to come in before 11. No line, no wait...tons of open tables. Crying children be damned! http://t.co/C495iOM2af"
6.06E+17,Thu Jun 04 14:56:55 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",34.06661182,-84.51288178,"Georgia, USA",United States,,0,0,13871082,wfowlkes,Will Fowlkes,"Kennesaw, GA, USA",TRUE,1537,2001,Home of my son's football team and Region 5AAAAA Champions 4 out of the last 5 years! (@ Kell Football Stadium) http://t.co/B60ogwz4Fb
6.06E+17,Thu Jun 04 14:55:35 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",37.71558001,-122.463708,"San Francisco, CA",United States,,0,0,71383142,mistyb415,Misty Bradford,The Bay Area.... NUFF SAID....,TRUE,2273,2455,"I'm at The Diva's Condo in San Francisco, CA http://t.co/k0fqGou4X8"
6.06E+17,Thu Jun 04 14:51:03 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",39.09925327,-94.57797704,"Kansas City, MO",United States,,0,1,23347539,sportogirl,Stacy Porto,Kansas City,TRUE,595,1039,"Landlord tenant lawyer. #kcmo #kansascity #realestate (@ Jackson County Courthouse in Kansas City, MO) http://t.co/9DzpByOs5g"
6.06E+17,Thu Jun 04 14:45:21 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",39.71517597,-86.29765034,"Indianapolis, IN",United States,,0,1,15148531,LLAmos,"Lalita Amos, PsyD2B","ÜT: 39.844913,-86.285693",TRUE,4217,3881,"Indy Airport. My old friend. Off to Toronto.

#Zoom (@ Indianapolis International Airport (IND) - @indairport) http://t.co/EEJQTWEKLj"
6.06E+17,Thu Jun 04 14:43:06 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",27.43269,-82.461355,"Braden River, FL",United States,,0,0,612739009,greg_frye,Greg Frye,"Sarasota, Fl.",TRUE,19,41,"Fatdad is on the move again! (@ FatDad Productions in Bradenton, FL) http://t.co/dfNTu0L8c0"
6.06E+17,Thu Jun 04 14:41:52 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",41.65389997,-93.69728565,"Johnston, IA",United States,,0,0,481689297,Dok_Kang,Keith King,Soybean Fields of Iowa,TRUE,176,258,"I'm at @QuikTrip in Johnston, IA http://t.co/Qt7XifKliE"
6.06E+17,Thu Jun 04 14:30:57 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.7468343,-73.89155388,"Queens, NY",United States,,0,0,263636041,jokerfah,fah,"BKK , USA",TRUE,450,197,"I'm at MTA Subway - 74th St/Roosevelt Ave/Jackson Hts (E/F/M/R/7) - @nyctsubwayscoop in Elmhurst, NY http://t.co/5erLhw0qaO"
6.06E+17,Thu Jun 04 14:29:35 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",42.71364433,-83.05219889,"Shelby, MI",United States,,0,0,360553500,Langerang1389,Matt Lange,"Washington, MI",TRUE,843,1896,"I'm at First Financial Group USA, Inc. in Washington, MI http://t.co/oBxBGUjHRd"
6.06E+17,Thu Jun 04 14:23:02 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",41.00080798,-74.35677767,"Butler, NJ",United States,,0,0,105950874,iamosomarvelous,O'So Marvelous,New York City,TRUE,4516,34,"We in here!!! (@ New York Sports Club in Butler, NJ) http://t.co/QNRrUnyttm"
6.06E+17,Thu Jun 04 14:22:09 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",36.0836502,-115.1498509,"Paradise, NV",United States,,0,0,18565117,w_archer,William Archer,Vancouver,TRUE,419,696,"With @AirCanada en route home. (@ McCarran International Airport (LAS) - @lasairport in Las Vegas, NV) http://t.co/nNDua3jutl"
6.06E+17,Thu Jun 04 14:21:05 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",37.71010968,-122.4677187,"San Francisco, CA",United States,,0,0,71383142,mistyb415,Misty Bradford,The Bay Area.... NUFF SAID....,TRUE,2273,2455,"I'm at The Diva's Headquarters in San Francisco, CA http://t.co/H61mosB20A"
6.06E+17,Thu Jun 04 14:16:39 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",33.41116778,-111.6878271,"Mesa, AZ",United States,,0,0,31424117,slkrck,Rick Taylor,PHOENIX,TRUE,2238,774,"And my saga continues ... Hate being a lab rat (@ Banner Baywood Medical Center - @bannerhealth in Mesa, AZ) http://t.co/4AHhlwvyY8"
6.06E+17,Thu Jun 04 14:13:50 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",42.28465258,-83.78365844,"Ann Arbor, MI",United States,,0,0,15540773,carter84262,Carter Sherline,"ÜT: 42.280217,-83.755033",TRUE,416,1175,"License tab renewal. Tried to do it a few days ago but their ATM was broken, &amp; stills is. So I am in line. http://t.co/jSP39LzWAt"
6.06E+17,Thu Jun 04 14:11:28 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",39.78275396,-86.24100381,"Speedway, IN",United States,,1,2,14683561,shanepearson,Shane Pearson,"Boulder, CO & Indianapolis, IN",TRUE,530,348,Getting this place ready for opening day in 2 weeks. Wow. @DaredevilBeer http://t.co/42SrIpwi0i http://t.co/JiPv63o0xe
6.06E+17,Thu Jun 04 14:10:05 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",35.47065636,-97.52130022,"Oklahoma City, OK",United States,,0,1,21352349,stevelackmeyer,Steve's OKC Central,Oklahoma City,TRUE,11261,729,I'm at Ryan Vivar Fitness - Personal Training Studio in Downtown Oklahoma City - @ryanvivarfitokc http://t.co/fsNHxjBz9d
6.06E+17,Thu Jun 04 13:58:47 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",42.31933567,-71.23936415,"Wellesley, MA",United States,,0,0,47860297,Cambridgeport90,Katherine Moss,Massachusetts,TRUE,1193,1812,"I'm at Partners Healthcare Wellesley Gateway in Wellesley, MA http://t.co/npb7uiMwJw"
6.06E+17,Thu Jun 04 13:54:43 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",42.87866871,-78.12506676,"New York, USA",United States,,0,0,501515139,DTBB_US,Downtown Bobby Brown,"Blahtavia, Planet Earth",TRUE,108,66,"On the bridge over troubled water... (@ Genesee County Park and Forest in East Bethany, NY) http://t.co/L9ZvjDR1Fa http://t.co/jMrXE8Bfxn"
6.06E+17,Thu Jun 04 13:48:58 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",41.88384029,-87.64051974,"Chicago, IL",United States,,0,0,54947412,mxpxillini35,Fred Marshall,"ÜT: 42.160937,-88.350885",TRUE,267,573,"I'm at Ogilvie Transportation Center - @metra in Chicago, IL http://t.co/8RCigAHpqd"
6.06E+17,Thu Jun 04 13:40:46 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",28.4211455,-81.58043836,"Florida, USA",United States,,0,0,19790531,bmelzard,Bryan Melzard,,TRUE,122,211,"LeFou's Brew FTW (@ Gaston's Tavern - @waltdisneyworld in Lake Buena Vista, FL) http://t.co/3zeQlwjVX8"
6.06E+17,Thu Jun 04 13:40:03 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",43.13111899,-89.30122793,"Wisconsin, USA",United States,,0,0,38374766,MattKensethis1,Pete Taylor=Personal,"Madison,Wisconsin",TRUE,144,916,"I'm at @PaneraBread in Madison, WI http://t.co/7yM2Ys3QxC"
6.06E+17,Thu Jun 04 13:39:31 +0000 2015,4sq,"<a href=""http://jota.pm/jSquare"" rel=""nofollow"">jSwarm</a>",26.260202,-80.241338,"Coral Springs, FL",United States,,0,0,290213568,OoMzBaNGeRoO,MΣLISSΔ CLΔIRΣ, ☮ｐｅａｃｅ && ｌｏｖｅ❥,TRUE,363,632,Can't do my facial with my mom unattended to so.. #nofacial (@ 💁🏻ᏰIᎶ ᏨᎧMFᎽ ᏨᎧUᏨH💁🏻) http://t.co/J5a6kI7V8n
6.06E+17,Thu Jun 04 13:39:20 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.73323683,-74.00589789,"Manhattan, NY",United States,,0,1,16232920,DeePhunk,Dee Phunk,BKNY,TRUE,4662,1255,"Shots! Shots! Shots! (@ New York Allergy &amp; Sinus Center in New York, NY) http://t.co/ZmVgKWitbp"
6.06E+17,Thu Jun 04 13:39:07 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",28.4159726,-81.58122444,"Florida, USA",United States,,0,0,19790531,bmelzard,Bryan Melzard,,TRUE,122,211,Morning stop then back to the RV to finish out my work week. (@ Magic Kingdom® Park - @waltdisneyworld) http://t.co/OqZpKUWiqQ
6.06E+17,Thu Jun 04 13:35:12 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",43.12880194,-89.30550147,"Wisconsin, USA",United States,,0,0,38374766,MattKensethis1,Pete Taylor=Personal,"Madison,Wisconsin",TRUE,144,916,"I'm at Bus Stop 9351 (Bus Stop By Panera Bread) in Madison, WI http://t.co/qpoPLmU5te"
6.06E+17,Thu Jun 04 13:30:01 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",43.12527808,-89.30494308,"Wisconsin, USA",United States,,0,0,38374766,MattKensethis1,Pete Taylor=Personal,"Madison,Wisconsin",TRUE,144,916,"I'm at East Towne Mall in Madison, WI http://t.co/TThaINxQsg"
6.06E+17,Thu Jun 04 13:24:06 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",37.56307865,-122.3239078,"San Mateo, CA",United States,,0,0,92637590,bkee_is_brewski,bruce kee,N 37°33' 0'' / W 122°18' 0'',TRUE,244,1407,"using gift card from work (@ Starbucks in San Mateo, CA) http://t.co/cQwvfuvgg6"
6.06E+17,Thu Jun 04 13:11:47 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",35.13390246,-85.22920064,"Chattanooga, TN",United States,,0,1,53951781,FortNeyland95,Rick,U.S.A.,TRUE,737,762,"I'm at Motion view software in Hixson, TN http://t.co/QAbPXutMQd"
6.06E+17,Thu Jun 04 13:05:33 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",43.0984006,-89.32149774,"Wisconsin, USA",United States,,0,0,38374766,MattKensethis1,Pete Taylor=Personal,"Madison,Wisconsin",TRUE,144,916,"I'm at East Transfer Point in Madison, WI http://t.co/tsgoBdKghy"
6.06E+17,Thu Jun 04 13:05:10 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.74579388,-111.873908,"Salt Lake City, UT",United States,,0,0,178986235,tristanbills,Tristan Bills,"Salt Lake City, Utah",TRUE,23607,2833,Run for a good cause: Yourself. #runSLC #lean #healthy #walking #running #fitness #healthyliving #slc #saltlake http://t.co/0kOEZxZ6Mr
6.06E+17,Thu Jun 04 13:05:05 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",27.9495666,-82.53158086,"Tampa, FL",United States,,0,0,103041987,advail,Aaron D. Vail,"St. Petersburg, FL",TRUE,138,342,"Praise the Lord. Another day at the office! (@ Healthesystems in Tampa, FL) http://t.co/3rZ9bV3xoa"
6.06E+17,Thu Jun 04 13:03:17 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",25.79752242,-80.33115955,"Doral, FL",United States,,0,0,781562,mklopez,Miguel Lopez,"Miami, FL",TRUE,4570,3607,"I'm at Us Medical Supply in Doral, FL http://t.co/ctgfvfqed7"
6.06E+17,Thu Jun 04 13:00:09 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",36.84641667,-76.2931054,"Norfolk, VA",United States,,0,0,56001919,n4trqjedi,Arthur,"APRS N of Chesapeake, VA",TRUE,401,614,"APRS-IS for Win32 (@ World Trade Center in Norfolk, VA) http://t.co/1sLDdZiLgy"
6.06E+17,Thu Jun 04 12:53:28 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",34.05357867,-118.462972,"Los Angeles, CA",United States,,0,0,28144333,TaylorFindley,Taylor Williams,"Los Angeles, CA",TRUE,320,545,"I'm at @SoulCycle Brentwood in Los Angeles, CA http://t.co/wByvWMdLXz"
6.06E+17,Thu Jun 04 12:52:49 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",41.09675293,-73.95476818,"West Nyack, NY",United States,,0,0,15074895,mosestamakloe,Organized Mind,Area 51,TRUE,559,1219,"I'm at Lord &amp; Taylor - @lordandtaylor in West Nyack, NY http://t.co/6f2XW4OlTD"
6.06E+17,Thu Jun 04 12:45:31 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",25.78278912,-80.38546693,"Doral, FL",United States,,0,0,781562,mklopez,Miguel Lopez,"Miami, FL",TRUE,4570,3607,I'm at 836 Dolphin Expwy http://t.co/imqvwgAF4i
6.06E+17,Thu Jun 04 12:45:08 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",43.07473447,-89.38107491,"Wisconsin, USA",United States,,0,0,38374766,MattKensethis1,Pete Taylor=Personal,"Madison,Wisconsin",TRUE,144,916,"I'm at Bus Stop #1737 in Madison, WI http://t.co/jy4TVgiLJl"
6.06E+17,Thu Jun 04 12:39:02 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",25.69828786,-80.38346101,"Kendall, FL",United States,,0,0,781562,mklopez,Miguel Lopez,"Miami, FL",TRUE,4570,3607,I'm at Turnpike North Stuck In Traffic http://t.co/AKebP2tPCU
6.06E+17,Thu Jun 04 12:35:37 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",42.23410995,-88.29804182,"Crystal Lake, IL",United States,,0,0,54947412,mxpxillini35,Fred Marshall,"ÜT: 42.160937,-88.350885",TRUE,267,573,"I'm at Metra - Pingree Road - @metraupnw in Crystal Lake, IL http://t.co/sBD6Y4rvRg"
6.06E+17,Thu Jun 04 12:32:27 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",38.8859515,-77.17602973,"Falls Church, VA",United States,,0,0,143796288,FITXDC,Bruce Croom,NOVA/Washington D.C.,TRUE,139,158,"I'm at Vantage Fitness in Falls Church, VA http://t.co/4M3JZyo42Y"
6.06E+17,Thu Jun 04 12:29:45 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.39460718,-80.03715992,"Dormont, PA",United States,,0,0,34646943,meganguza,Megan,Pittsburgh's South Side,TRUE,647,683,"We meet again. (@ Dormont Municipal Center - @dormontboro in Pittsburgh, PA) http://t.co/z7B37OOyQQ http://t.co/dpLTjsFyq9"
6.06E+17,Thu Jun 04 12:29:40 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.022585,-75.314777,"Bryn Mawr, PA",United States,,0,0,36943166,tomrxe,"Tom Harris, WA3RXE","Collingdale, PA",TRUE,35,96,"I'm at @KinderCare at Harcum College in Bryn Mawr, PA http://t.co/lgFFokzRZi"
6.06E+17,Thu Jun 04 12:22:22 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",38.773308,-76.065687,"Easton, MD",United States,,0,0,13873882,djambazov,djambazov,Baltimore,TRUE,4010,3806,"Loading @MGXBlogs on doughnuts and caffeine, two key fuel sources. (@ Rise Up Coffee Roasters in Easton, MD) http://t.co/q81uxVoHPu"
6.06E+17,Thu Jun 04 12:20:43 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.00727141,-75.21250928,"Philadelphia, PA",United States,,0,0,25846228,jchybinski,JCHYBINSKI,"Wyndmoor, PA 19038",TRUE,774,1156,"I'm at Starbucks in Philadelphia, PA http://t.co/Jw5QLW2ZBY"
6.06E+17,Thu Jun 04 12:16:33 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",39.99260062,-75.30190156,"Pennsylvania, USA",United States,,0,0,36943166,tomrxe,"Tom Harris, WA3RXE","Collingdale, PA",TRUE,35,96,"I'm at Cardinal John Foley Regional Catholic School in Havertown, PA http://t.co/V9hhrPtjSH"
6.06E+17,Thu Jun 04 11:50:17 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",32.958651,-87.171631,"Brent, AL",United States,,0,1,252834307,staceyewills,stacey wills,,TRUE,702,1780,"Good Morning! (@ Wendy's/SuperMart in Brent, AL) http://t.co/kGznsh7OkC"
6.06E+17,Thu Jun 04 11:49:55 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",39.30930435,-76.8921913,"Ellicott City, MD",United States,,0,1,40043597,SirCasio,Jason Phillips,Colorado,TRUE,279,1241,"Time for some business development. #teeitup (@ Waverly Woods Golf Club - @waverlywoodsgc in Marriottsville, MD) http://t.co/0WWTXywKJM"
6.06E+17,Thu Jun 04 11:29:19 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.27789614,-80.16964079,"Canonsburg, PA",United States,,0,0,2512640725,kopitarus,Shelby,The 412 via the 716.,TRUE,158,466,"I'm at Align Networks in Canonsburg, PA http://t.co/knxcizD3g7"
6.06E+17,Thu Jun 04 11:18:54 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",39.74851538,-86.32093094,"Indianapolis, IN",United States,,0,0,14719614,Jablair51,Iason Ouabache,"Indianapolis, IN",TRUE,780,835,"Last day of school. (@ Bridgeport Elementary School in Indianapolis, IN) http://t.co/BbzIx9zt5w"
6.06E+17,Thu Jun 04 11:09:58 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.08121554,-75.18930316,"Wyndmoor, PA",United States,,0,0,25846228,jchybinski,JCHYBINSKI,"Wyndmoor, PA 19038",TRUE,774,1156,"I'm at Town of Wyndmoor in Wyndmoor, PA http://t.co/1qpQf3ZbyG"
6.06E+17,Thu Jun 04 11:02:33 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.21163193,-80.19471224,"McGovern, PA",United States,,0,0,2512640725,kopitarus,Shelby,The 412 via the 716.,TRUE,158,466,"I'm at @TimHortonsUs in Washington, PA http://t.co/nfblnFnVg8"
6.06E+17,Thu Jun 04 10:30:02 +0000 2015,4sq,"<a href=""http://twitter.com/takenji_ebooks"" rel=""nofollow"">Takenji Ebooks</a>",47.911304,-122.096092,"Snohomish, WA",United States,,0,0,916596266,takenji_ebooks,竹下E本,The Past,TRUE,102,1,The fog continues. (@ Rock City Cafe) http://t.co/jEuhhQKkzI
6.06E+17,Thu Jun 04 09:44:25 +0000 2015,4sq,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",38.81152177,-94.91302359,"Gardner, KS",United States,,0,0,22061944,curtiswsmith,Curt Smith,"Gardner, KS",TRUE,572,433,"I'm at @QuikTrip in Gardner, KS http://t.co/7gjr01S8ll"
6.06E+17,Thu Jun 04 07:21:13 +0000 2015,4sq,"<a href=""http://jota.pm/jSquare"" rel=""nofollow"">jSwarm</a>",40.69943177,-73.99210787,"Brooklyn, NY",United States,,0,0,147491451,alman_f,Alman,"Pekanbaru, Riau",TRUE,107,100,"I'm at Brooklyn Heights Wine Bar (Brooklyn, NY) http://t.co/qiWY5gPqNj"
